id,prova,área,tema,enunciado,a,b,c,d,gabarito,respostacerta,referência,comentários,imagem,incluir_na_prova
4c231305-2b63-4ac2-a7a3-3179f217ee57,TARO 2020,Ortopedia Pediátrica,Pé Talus Vertical,"No pé talo vertical, nas incidências radiográficas em AP e perfil, o ângulo de KITE está, respectivamente,",diminuído e diminuído.,diminuído e aumentado.,aumentado e diminuído.,aumentado e aumentado.,D,aumentado e aumentado.,SIZÍNIO,"O ângulo de Kite está aumentado em posição anteroposterior, em consequência da posição equinovalgo do calcâneo; está também aumentado em perfil, devido ao equinismo do calcâneo, associado à verticalização do tálus.",https://i.imgur.com/5O2vIzb.png,False
51c725cb-7c4a-480a-b3e8-99cbbbaf1c9a,TARO 2015,Cirurgia do Quadril,Fraturas do anel pélvico,"Na lesão do anel pélvico, as artérias do sistema ilíaco interno mais relacionadas à hemorragia são a glútea:",inferior e a pudenda.,superior e a pudenda.,inferior e a sacral lateral.,superior e a sacral lateral.,B,superior e a pudenda.,ROCKWOOD'S,"O sangramento arterial geralmente surge de ramos do sistema ilíaco interno, sendo as artérias glútea superior e pudenda as fontes mais comumente identificadas.",,False
7d31f15a-d27c-487f-83a0-8fe57cd7faa2,TARO 2018,Ciência Básica,Marcha Normal e Patológica,"Na avaliação da marcha, o apoio da mão sobre a face anterior da coxa caracteriza",marcha atáxica.,marcha escarvante.,insuficiência do m. quadríceps.,insuficiência do m. glúteo máximo.,C,insuficiência do m. quadríceps.,OSVANDRÉ,Em casos graves de paralisia do quadríceps... frequentemente o único meio de o paciente poder caminhar é suportando a frente da coxa afetada com sua mão.,,False
430e2487-6364-46f2-b2eb-a8bc89d99efe,TEOT 2025,Cirurgia do Quadril,Luxações do Quadril,"Na fratura-luxação posterior do quadril, o mecanismo de lesão mais comum é a translação",anterior e translação lateral.,anterior e translação superior.,segmentar e translação lateral.,posterior e translação superior.,A,anterior e translação lateral.,ROCKWOOD'S,"Gabarito A. Esta questão e seu gabarito (A) estão em conflito direto com a biomecânica estabelecida. A luxação posterior do quadril (lesão do painel) é causada por uma força de alta energia direcionada posteriormente ao longo do eixo do fêmur (com o quadril fletido), resultando no deslocamento da cabeça femoral posteriormente (geralmente também superior e internamente). As opções A, B e C, que sugerem ""translação anterior"", não descrevem este mecanismo.",,False
02b73200-406a-4d7e-93dc-63681534e278,TARO 2024,Cirurgia do Quadril,Fraturas do acetábulo,"Nas fraturas do acetábulo, a transversa corresponde a","5 a 19% dos casos, sendo do tipo elementar de LETOURNEL.","5 a 19% dos casos, sendo do tipo associada de LETOURNEL.","23 a 35% dos casos, sendo do tipo elementar de LETOURNEL.","23 a 35% dos casos, sendo do tipo associada de LETOURNEL.",A,"5 a 19% dos casos, sendo do tipo elementar de LETOURNEL.",ROCKWOOD'S,"O gabarito está correto. A fratura transversa do acetábulo, que divide o acetábulo em porções superior e inferior,  representa  5 a 19% das fraturas acetabulares e é classificada como uma fratura elementar de Letournel. As fraturas elementares, diferentemente das associadas, envolvem apenas uma coluna do acetábulo (anterior ou posterior).  As fraturas associadas, por outro lado,  envolvem ambas as colunas,  anterior e posterior, em diferentes combinações. Lembrem-se que as fraturas transversas podem ser baixas (atravessando o forame obturador) ou altas (acima do forame obturador).  A alternativa ""C""  indica a prevalência das fraturas de ambas colunas, que são as mais comuns. Já as alternativas ""B"" e ""D"" erram ao classificar a fratura transversa como associada.
",,False
82043f96-18c3-4b58-9cad-ce5529016c00,TARO 2017,Ortopedia Pediátrica,"Lesões Meniscais, menisco discoide e reparos meniscais","No menisco discoide, segundo a classificação de WATANABE, o tipo que mais comumente se apresenta com ressalto lateral (snapping) em uma criança de 2 a 3 anos é o",I.,II.,III.,IV.,C,III.,LOVELL'S,"O menisco discoide com inserções periféricas deficientes (Tipo III) se apresenta em uma criança pequena de 2 a 3 anos de idade como uma ""síndrome do joelho em ressalto"".",https://i.imgur.com/5dbzr2l.png,False
73011f52-be27-4c69-9415-b58928459234,TEOT 2021,Cirurgia do Quadril,Luxações do Quadril,"Na fratura-luxação posterior do quadril, a lesão ocorre com articulação em",adução e flexão.,adução e extensão.,abdução e flexão.,abdução e extensão.,A,adução e flexão.,ROCKWOOD'S,"Gabarito: A. A luxação posterior do quadril, o tipo mais comum de luxação dessa articulação (representando até 90% dos casos), tipicamente ocorre com o quadril em posição de flexão e adução, como em um acidente automobilístico com o joelho batendo no painel.  Essa posição força a cabeça femoral posteriormente através da cápsula posterior, frequentemente associada a fraturas da borda posterior do acetábulo e/ou da cabeça femoral. As demais alternativas apresentam posições do quadril menos prováveis de resultar em luxação posterior.  A abdução e a extensão, por exemplo, tensionam os ligamentos anteriores e a cápsula anterior, protegendo a região posterior e predispondo, se a força for suficiente, a uma luxação anterior.
",,False
3075c701-d165-4970-b8ef-f509aef5ad68,TARO 2025,Cirurgia do Joelho,Infecções pós-artroplastias,"Na infecção aguda pós artroplastia de joelho, a cultura positiva para S. aureus é uma",contraindicação de revisão em dois tempos.,indicação para desbridamento com retenção da prótese.,contraindicação relativa para desbridamento com retenção da prótese.,contraindicação absoluta para desbridamento com retenção da prótese.,C,contraindicação relativa para desbridamento com retenção da prótese.,CAMPBELL'S,"O gabarito está correto. A presença de *S. aureus* numa infecção aguda pós-artroplastia de joelho (dentro de 4 semanas do procedimento) é uma contraindicação *relativa* para o desbridamento com retenção do implante.  Embora o desbridamento com retenção possa ser tentado em infecções precoces por organismos menos virulentos e sensíveis, como *Staphylococcus epidermidis*, o *S. aureus* é considerado mais agressivo.  Idealmente, nesses casos, opta-se pela revisão em dois tempos, com retirada completa dos componentes,  espaçador de cimento com antibiótico e posterior reimplante.  A  ""contraindicação relativa"" implica que, em cenários muito específicos e com critérios bem definidos (paciente gravemente debilitado, infecção muito inicial e superficial), o desbridamento com retenção *poderia* ser considerado, mas com altíssimo risco de falha e recorrência da infecção.  Portanto, a conduta mais segura e comumente aceita é a revisão em dois tempos.
",,False
2a60edb5-2e3b-4d0f-b5ca-11f1c857015b,TARO 2024,Cirurgia do Quadril,Fratura diafisária do fêmur,O padrão mais comum de lesão proximal do fêmur associado à fratura da diáfise é a fratura,subcapital.,transcervical.,basocervical sem desvio.,basocervical com desvio.,C,basocervical sem desvio.,GERALDO MOTA,"O gabarito está correto. O padrão mais comum de lesão proximal do fêmur associada à fratura da diáfise femoral é a fratura basocervical sem desvio.  Isso ocorre devido à transmissão de forças axiais ao longo do fêmur durante o trauma de alta energia, frequentemente responsável por fraturas diafisárias.  Essa força compressiva pode gerar uma fratura impactada na região basocervical, muitas vezes sutil e de difícil visualização em radiografias iniciais.  Fraturas subcapitais e transcervicais, embora possíveis, são menos frequentes nesse contexto.  A importância de identificar essa lesão associada reside no fato de que, apesar de muitas vezes não necessitar de tratamento cirúrgico específico inicialmente, a fratura basocervical pode desviar tardiamente, exigindo fixação cirúrgica.  Portanto, o acompanhamento radiográfico rigoroso é essencial nesses pacientes.
",,False
3a5c48cb-f4dc-4cf7-8949-45c500f1e570,TEOT 2023,Ciência Básica,Lesões dos Nervos Periféricos e do plexo braquial,"Na lesão traumática do plexo braquial, a presença de protração da escápula indica preservação da raiz de",C5.,C6.,C7.,C8.,A,C5.,GERALDO MOTA,"Gabarito: A. A protração da escápula é função do músculo serrátil anterior, inervado pelo nervo torácico longo, que se origina das raízes de C5, C6 e C7, com maior contribuição de C5.  Portanto, a protração preservada sugere integridade da raiz C5.  A retração da escápula, por outro lado, é mediada principalmente pelos músculos romboides (maior e menor) e trapézio, inervados pelo nervo escapular dorsal (C5) e nervo acessório (XI par craniano), respectivamente.  Vale lembrar que, embora C5 contribua para ambos os movimentos, a protração é o teste mais fidedigno para avaliar sua função. As demais raízes (C6, C7 e C8) contribuem para outras funções do membro superior, não estando diretamente relacionadas à protração escapular.
",,False
ea1c9017-f157-46b0-904f-fd331e12e940,TEOT 2025,Cirurgia do Quadril,Vias de acesso do quadril,Os vasos corona mortis devem ser identificados e afastados ou ligados na via de acesso de,HARDINGE.,STOPPA modificada.,GIBSON modificada.,KOCHER-LANGENBECK.,B,STOPPA modificada.,CAMPBELL'S,"Gabarito correto: B. A via de Stoppa modificada, utilizada para o acesso ao acetábulo e à coluna anterior, oferece uma exposição ampla da pelve anterior.  Durante a dissecção, os vasos corona mortis, anastomose entre os vasos obturatórios e os vasos epigástricos inferiores,  são frequentemente encontrados na face anterior do ramo púbico superior e devem ser identificados e protegidos ou ligados para evitar sangramento. As demais alternativas não apresentam relação tão direta com os vasos corona mortis.  A via de Hardinge é posterior, Kocher-Langenbeck é póstero-lateral e Gibson modificada é ântero-lateral, todas com menor risco de lesão desses vasos.
",,False
2c90a6dd-0b98-495e-a89c-57a23514db69,TEOT 2023,Anatomia,Vias de acesso do ombro,"Na via de acesso anterolateral ao terço distal do úmero, a estrutura assinalada é o nervo",axilar.,ulnar.,radial.,mediano.,C,radial.,CAMPBELL'S,"Gabarito: C. A questão testa o conhecimento da anatomia topográfica do terço distal do úmero, crucial para a abordagem cirúrgica segura dessa região. A estrutura assinalada na imagem corresponde ao nervo radial, que cruza o úmero posteriormente, distal à inserção do deltoide,  passando pelo sulco espiral (canal de torção).  Ele situa-se lateralmente ao epicôndilo lateral e medial à cabeça lateral do tríceps braquial.  A incisão anterolateral para acesso ao úmero distal coloca em risco o nervo radial, sendo sua identificação e proteção primordiais.  O nervo axilar situa-se mais proximalmente, inervando o deltoide. O nervo mediano cursa medialmente no braço, anterior à artéria braquial. O nervo ulnar passa posteriormente ao epicôndilo medial no cotovelo.
",https://i.imgur.com/9A1OtVj.png,False
406e5d0a-1629-42fe-81f8-bc83dac4a02e,TARO 2024,Ortopedia Pediátrica,Traumatismo Raquimedular e síndrome da cauda equina,"Em crianças com SCIWORA por trauma de baixa energia em região cervical, na maioria dos casos",há indicação de imobilização.,há indicação de descompressão cirúrgica.,há indicação de descompressão e artrodese.,não há necessidade de imobilização e cirurgia.,D,não há necessidade de imobilização e cirurgia.,TACHDIJAN'S,"Gabarito: D. Correto. A SCIWORA (Spinal Cord Injury Without Radiographic Abnormality), ou lesão medular sem anormalidade radiográfica, é mais comum na população pediátrica, especialmente em crianças menores de 8 anos, devido à maior elasticidade ligamentar, horizontalização das facetas articulares e maior proporção da cabeça em relação ao corpo.  Em traumas de baixa energia, a maioria das crianças com SCIWORA cervical se recupera completamente com tratamento conservador, sem necessidade de imobilização rígida ou cirurgia. A recuperação neurológica costuma ser rápida e completa.  A imobilização, na verdade, pode ser prejudicial, levando a rigidez e dor. Cirurgia é raramente indicada e reservada para casos com compressão medular persistente ou progressiva,  instabilidade demonstradas em exames de imagem dinâmicos ou déficit neurológico progressivo.
",,False
dcba12bc-000d-4c61-8c9a-0af3951d0842,TARO 2015,Cirurgia do Quadril,Fraturas periprotéticas do quadril,"Na fratura periprotética na imagem a seguir, a melhor forma de tratamento é a osteossíntese interna com",uso de enxerto ósseo.,uso de cerclagem isolada.,revisão do componente femoral.,manutenção do componente femoral.,C,revisão do componente femoral.,CAMPBELL'S,"A imagem mostra uma fratura ao redor de uma haste solta (Vancouver B2). Se a haste estiver solta, a revisão com um componente femoral de haste longa é preferível.",,False
1f3cc186-2e5d-47a7-a64d-a395d0223e4c,TARO 2024,Ortopedia Pediátrica,Escoliose Idiopática,"Na escoliose idiopática do adolescente de ápice torácico, a convexidade da curva ocorre mais frequentemente no lado","direito, com a cifose torácica diminuída.","direito, com a cifose torácica acentuada.","esquerdo, com a cifose torácica diminuída.","esquerdo, com a cifose torácica acentuada.",A,"direito, com a cifose torácica diminuída.",CAMPBELL'S,"O gabarito está correto. A escoliose idiopática do adolescente com ápice torácico tem convexidade, na maioria das vezes, à direita.  A curva torácica direita é a mais comum na escoliose idiopática do adolescente, representando aproximadamente 90% dos casos. Geralmente,  a cifose torácica está diminuída (hipcifose) nesses pacientes.  As curvas à esquerda devem levantar suspeita de outras etiologias para a escoliose, como anomalias da medula espinhal ou tumores intradurais, e merecem investigação mais aprofundada com ressonância magnética.  Vale lembrar que a cifose torácica normal varia de 20 a 40 graus em adultos.
",,False
